2.1150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5964  0.8511  0.4470
2.1250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6161  0.7457  0.4429
2.1350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6397  0.6442  0.4388
2.1450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6664  0.5505  0.4347
2.1550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6940  0.4671  0.4307
2.1650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7195  0.3948  0.4266
2.1750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7397  0.3331  0.4227
2.1850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7520  0.2812  0.4187
2.1950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7551  0.2378  0.4147
2.2050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7486  0.2017  0.4108
2.2150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7336  0.1715  0.4069
2.2250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.7118  0.1459  0.4031
2.2350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6858  0.1239  0.3992
2.2450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6582  0.1046  0.3954
2.2550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6314  0.0872  0.3917
2.2650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.6072  0.0714  0.3879
2.2750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5864  0.0571  0.3842
2.2850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5691  0.0443  0.3805
2.2950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5540  0.0332  0.3768
2.3050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5399  0.0239  0.3732
2.3150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5252  0.0165  0.3696
2.3250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5091  0.0108  0.3660
2.3350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4916  0.0068  0.3624
2.3450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4741  0.0040  0.3589
2.3550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4590  0.0022  0.3554
2.3650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4490  0.0012  0.3519
2.3750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4468  0.0006  0.3484
2.3850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4539  0.0003  0.3450
2.3950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4697  0.0001  0.3416
2.4050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4915  0.0001  0.3382
2.4150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5148  0.0000  0.3349
2.4250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5345  0.0000  0.3315
2.4350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5462  0.0000  0.3282
2.4450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5470  0.0000  0.3250
2.4550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5367  0.0000  0.3217
2.4650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.5173  0.0000  0.3185
2.4750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4924  0.0000  0.3153
2.4850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4663  0.0000  0.3122
2.4950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4424  0.0000  0.3090
2.5050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4230  0.0000  0.3059
2.5150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.4081  0.0000  0.3028
2.5250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3960  0.0000  0.2998
2.5350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3838  0.0000  0.2967
2.5450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3681  0.0000  0.2937
2.5550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3468  0.0000  0.2907
2.5650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.3192  0.0000  0.2878
2.5750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2863  0.0000  0.2848
2.5850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2508  0.0000  0.2819
2.5950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.2156  0.0000  0.2790
2.6050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1837  0.0000  0.2762
2.6150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1567  0.0000  0.2733
2.6250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1351  0.0000  0.2705
2.6350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1183  0.0000  0.2677
2.6450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.1052  0.0000  0.2650
2.6550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0943  0.0000  0.2622
2.6650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0845  0.0000  0.2595
2.6750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0750  0.0000  0.2568
2.6850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0654  0.0000  0.2542
2.6950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0556  0.0000  0.2515
2.7050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0458  0.0000  0.2489
2.7150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0364  0.0000  0.2463
2.7250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0277  0.0000  0.2437
2.7350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0202  0.0000  0.2412
2.7450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0140  0.0000  0.2386
2.7550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0092  0.0000  0.2361
2.7650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0057  0.0000  0.2336
2.7750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0034  0.0000  0.2312
2.7850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  0.0019  0.0000  0.2287
